id,read_ratio,insert_ratio,update_ratio,scan_ratio,delete_ratio,key_path,index_type,throughput,init_table_size,memory_consumption,thread_num,min,50 percentile,90 percentile,99 percentile,99.9 percentile,99.99 percentile,max,avg,seed,scan_num,latency_variance,latency_sample,data_shift,pgm,error_bound,search_type,lookup_latency,llc_miss,dtlb_miss,branch_miss,instructions,table_size
20240919134951,0.5,0.5,0,0,0,../datasets/osm,alex,210853,100000000,4094604352,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_slin,44567886,0,0,0,0,200000000
20240919135129,0.5,0.5,0,0,0,../datasets/osm,alex,212564,100000000,4094604352,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_slin,41039796,0,0,0,0,200000000
20240919135154,0.5,0.5,0,0,0,../datasets/wiki,alex,2480354,45218505,1823042064,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,exponential,19354453,0,0,0,0,90437011
20240919135218,0.5,0.5,0,0,0,../datasets/wiki,alex,1359311,45218505,1823042064,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,bin,51072775,0,0,0,0,90437011
20240919135243,0.5,0.5,0,0,0,../datasets/wiki,alex,1131262,45218505,1823042064,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,bbin,67606641,0,0,0,0,90437011
20240919135307,0.5,0.5,0,0,0,../datasets/wiki,alex,1191598,45218505,1823042064,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_bbin,63137525,0,0,0,0,90437011
20240919135332,0.5,0.5,0,0,0,../datasets/wiki,alex,2321403,45218505,1823042064,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_bbin,21479554,0,0,0,0,90437011
20240919135403,0.5,0.5,0,0,0,../datasets/wiki,alex,15344,45218505,1823042064,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,slin,6478987801,0,0,0,0,90437011
20240919135427,0.5,0.5,0,0,0,../datasets/wiki,alex,2145337,45218505,1823042064,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_slin,25043926,0,0,0,0,90437011
20240919135452,0.5,0.5,0,0,0,../datasets/wiki,alex,2467590,45218505,1823042064,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_slin,17614393,0,0,0,0,90437011
