id,read_ratio,insert_ratio,update_ratio,scan_ratio,delete_ratio,key_path,index_type,throughput,init_table_size,memory_consumption,thread_num,min,50 percentile,90 percentile,99 percentile,99.9 percentile,99.99 percentile,max,avg,seed,scan_num,latency_variance,latency_sample,data_shift,pgm,error_bound,search_type,lookup_latency,llc_miss,dtlb_miss,branch_miss,instructions,table_size
20240919145813,0.5,0.5,0,0,0,../datasets/fb,alex,18360,100000000,2783896744,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_bbin,42882712,0,0,0,0,200000000
20240919150012,0.5,0.5,0,0,0,../datasets/fb,alex,17937,100000000,2783896744,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,slin,95670257,0,0,0,0,200000000
20240919150211,0.5,0.5,0,0,0,../datasets/fb,alex,18099,100000000,2783896744,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_slin,52252600,0,0,0,0,200000000
20240919150411,0.5,0.5,0,0,0,../datasets/fb,alex,18102,100000000,2783896744,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_slin,52880127,0,0,0,0,200000000
20240919150553,0.5,0.5,0,0,0,../datasets/osm,alex,212413,100000000,2749564824,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,exponential,38904066,0,0,0,0,200000000
20240919150735,0.5,0.5,0,0,0,../datasets/osm,alex,205696,100000000,2749564824,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,bin,52475117,0,0,0,0,200000000
20240919150918,0.5,0.5,0,0,0,../datasets/osm,alex,202093,100000000,2749564824,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,bbin,63903767,0,0,0,0,200000000
20240919151100,0.5,0.5,0,0,0,../datasets/osm,alex,202198,100000000,2749564824,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_bbin,60936581,0,0,0,0,200000000
20240919151243,0.5,0.5,0,0,0,../datasets/osm,alex,214205,100000000,2749564824,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_bbin,37083978,0,0,0,0,200000000
20240919151425,0.5,0.5,0,0,0,../datasets/osm,alex,184839,100000000,2749564824,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,slin,91727571,0,0,0,0,200000000
20240919151607,0.5,0.5,0,0,0,../datasets/osm,alex,203386,100000000,2749564824,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_slin,45194141,0,0,0,0,200000000
20240919151749,0.5,0.5,0,0,0,../datasets/osm,alex,204845,100000000,2749564824,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_slin,42766515,0,0,0,0,200000000
20240919151815,0.5,0.5,0,0,0,../datasets/wiki,alex,1933893,45218505,1216043208,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,exponential,19093735,0,0,0,0,90437011
20240919151842,0.5,0.5,0,0,0,../datasets/wiki,alex,1208785,45218505,1216043208,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,bin,48650525,0,0,0,0,90437011
20240919151909,0.5,0.5,0,0,0,../datasets/wiki,alex,1143480,45218505,1216043208,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,bbin,54904224,0,0,0,0,90437011
20240919151936,0.5,0.5,0,0,0,../datasets/wiki,alex,1059184,45218505,1216043208,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_bbin,61862528,0,0,0,0,90437011
20240919152002,0.5,0.5,0,0,0,../datasets/wiki,alex,1826989,45218505,1216043208,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_bbin,21327417,0,0,0,0,90437011
20240919152033,0.5,0.5,0,0,0,../datasets/wiki,alex,23263,45218505,1216043208,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,slin,4248664672,0,0,0,0,90437011
20240919152100,0.5,0.5,0,0,0,../datasets/wiki,alex,1705699,45218505,1216043208,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_slin,25273576,0,0,0,0,90437011
20240919152127,0.5,0.5,0,0,0,../datasets/wiki,alex,1909093,45218505,1216043208,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_slin,17737990,0,0,0,0,90437011
