id,read_ratio,insert_ratio,update_ratio,scan_ratio,delete_ratio,key_path,index_type,throughput,init_table_size,memory_consumption,thread_num,min,50 percentile,90 percentile,99 percentile,99.9 percentile,99.99 percentile,max,avg,seed,scan_num,latency_variance,latency_sample,data_shift,pgm,error_bound,search_type,lookup_latency,llc_miss,dtlb_miss,branch_miss,instructions,table_size
20240919174644,1,0,0,0,0,../datasets/books,alex,442986,100000000,2303886464,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_bbin,0,171678,0,0,0,200000000
20240919174751,1,0,0,0,0,../datasets/books,alex,441624,100000000,2303886464,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_bbin,0,1465079,0,0,0,200000000
20240919174857,1,0,0,0,0,../datasets/books,alex,430925,100000000,2303886464,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_bbin,0,225066736,0,0,0,200000000
20240919174955,1,0,0,0,0,../datasets/books,alex,376524,100000000,8062818008,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_slin,0,500254,0,0,0,200000000
20240919175053,1,0,0,0,0,../datasets/books,alex,396939,100000000,8062818008,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_slin,0,208362,0,0,0,200000000
20240919175151,1,0,0,0,0,../datasets/books,alex,398096,100000000,8062818008,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_slin,0,1412192,0,0,0,200000000
20240919175249,1,0,0,0,0,../datasets/books,alex,379887,100000000,8062818008,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_slin,0,240990983,0,0,0,200000000
20240919175347,1,0,0,0,0,../datasets/books,alex,388984,100000000,5375183200,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_slin,0,498217,0,0,0,200000000
20240919175445,1,0,0,0,0,../datasets/books,alex,393889,100000000,5375183200,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_slin,0,206614,0,0,0,200000000
20240919175542,1,0,0,0,0,../datasets/books,alex,402320,100000000,5375183200,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_slin,0,1308016,0,0,0,200000000
20240919175640,1,0,0,0,0,../datasets/books,alex,382788,100000000,5375183200,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_slin,0,241085862,0,0,0,200000000
20240919175739,1,0,0,0,0,../datasets/books,alex,371238,100000000,4031432320,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_slin,0,495320,0,0,0,200000000
20240919175839,1,0,0,0,0,../datasets/books,alex,395818,100000000,4031432320,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_slin,0,205670,0,0,0,200000000
20240919175938,1,0,0,0,0,../datasets/books,alex,388838,100000000,4031432320,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_slin,0,1364535,0,0,0,200000000
20240919180038,1,0,0,0,0,../datasets/books,alex,383722,100000000,4031432320,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_slin,0,241185661,0,0,0,200000000
20240919180138,1,0,0,0,0,../datasets/books,alex,380513,100000000,3225172664,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_slin,0,490656,0,0,0,200000000
20240919180239,1,0,0,0,0,../datasets/books,alex,399629,100000000,3225172664,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_slin,0,204952,0,0,0,200000000
20240919180340,1,0,0,0,0,../datasets/books,alex,388701,100000000,3225172664,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_slin,0,1427146,0,0,0,200000000
20240919180441,1,0,0,0,0,../datasets/books,alex,388307,100000000,3225172664,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_slin,0,241308796,0,0,0,200000000
20240919180546,1,0,0,0,0,../datasets/books,alex,380843,100000000,2687670560,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_slin,0,474990,0,0,0,200000000
20240919180652,1,0,0,0,0,../datasets/books,alex,402609,100000000,2687670560,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_slin,0,205195,0,0,0,200000000
20240919180757,1,0,0,0,0,../datasets/books,alex,397322,100000000,2687670560,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_slin,0,1398720,0,0,0,200000000
20240919180902,1,0,0,0,0,../datasets/books,alex,390011,100000000,2687670560,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_slin,0,241491821,0,0,0,200000000
20240919181008,1,0,0,0,0,../datasets/books,alex,386236,100000000,2303886464,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_slin,0,491028,0,0,0,200000000
20240919181115,1,0,0,0,0,../datasets/books,alex,399597,100000000,2303886464,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_slin,0,208069,0,0,0,200000000
20240919181222,1,0,0,0,0,../datasets/books,alex,394924,100000000,2303886464,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_slin,0,1385294,0,0,0,200000000
20240919181328,1,0,0,0,0,../datasets/books,alex,392180,100000000,2303886464,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_slin,0,241839062,0,0,0,200000000
20240919181426,1,0,0,0,0,../datasets/books,alex,412016,100000000,8062818008,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_slin,0,215666,0,0,0,200000000
20240919181524,1,0,0,0,0,../datasets/books,alex,429258,100000000,8062818008,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_slin,0,157460,0,0,0,200000000
20240919181622,1,0,0,0,0,../datasets/books,alex,427289,100000000,8062818008,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_slin,0,1377538,0,0,0,200000000
20240919181721,1,0,0,0,0,../datasets/books,alex,418967,100000000,8062818008,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_slin,0,255861572,0,0,0,200000000
20240919181818,1,0,0,0,0,../datasets/books,alex,402546,100000000,5375183200,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_slin,0,211056,0,0,0,200000000
20240919181916,1,0,0,0,0,../datasets/books,alex,442553,100000000,5375183200,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_slin,0,138366,0,0,0,200000000
